node_u,node_v,weight,directed_edge_count
3370128,6358188,58,1
33745913,3786237,15,1
33816473,3786237,32,1
33816473,396867188,52,1
33816473,77385607,210,1
33832372,357707809,84,1
33832372,496817075,29,1
338640454,496817075,16,1
339993112,424470669,11,1
339993112,432887132,17,1
339993112,467348529,18,1
339993112,496855992,11,1
339993112,515524532,12,1
339993112,588763142,17,1
34007506,3786237,10,1
3407114,6358188,11,1
341374920,341631350,15,1
341631350,38973038,41,1
341631350,50229487,26,2
341631350,507775,122,1
341631350,631805185,19,1
341631350,643590386,11,1
341631350,704252738,35,1
341631350,9342529,39,1
343068432,496817075,31,1
3432266,3786237,48,1
3432266,4604367,62,1
343429164,351806852,101,1
343648351,95614931,11,1
343853530,388946490,14,1
34391331,911980,15,1
34414315,75425073,12,1
344711168,52034309,18,1
34685800,4604367,65,1
346907737,911980,10,1
346976717,745749,27,1
3470471,6838921,12,1
348845583,6838921,58,1
34933072,385634291,123,1
350416584,86868560,28,1
35144191,60246359,10,1
351806852,352436122,14,1
351806852,358067277,35,1
351806852,393159516,19,1
351806852,397776424,14,1
351806852,439348478,24,1
351806852,472775521,18,1
351806852,5362370,12,1
351806852,545901542,232,1
351806852,554148984,33,1
351806852,58707550,30,1
351806852,614746444,12,1
351806852,63990206,10,1
351806852,646423,23,1
351806852,670333862,11,1
351806852,678995193,16,1
351806852,681638483,11,1
351806852,724712,51,1
351806852,91860126,22,1
351806852,927442,19,1
35197979,462329984,80,1
35197979,6934395,45,1
35440404,388946490,18,1
35440404,60246359,11,1
3544424,41349039,64,1
355197173,911980,15,1
35697461,77385607,12,1
35698342,77385607,25,1
35698408,3786237,39,1
35699223,3786237,14,1
35700771,396867188,25,1
357284448,453068084,45,1
357707809,412240914,94,1
357707809,41473746,17,1
357707809,4463453,26,1
357707809,47065398,47,1
357707809,47371310,13,1
357707809,49412556,92,2
357707809,501776658,12,1
357707809,534354967,17,1
357707809,536871914,19,1
357707809,53757700,22,1
357707809,618575799,36,1
357707809,67836789,229,1
357707809,68294628,56,1
357707809,76214676,68,1
357707809,84517704,28,1
357707809,93757589,13,1
357707809,94702898,85,1
357707809,95902102,21,1
358917250,358917318,381,1
358917250,453068084,176,1
358917250,496817075,13,1
358917250,510375115,137,1
358917318,359780596,17,1
358917318,401850253,23,1
358917318,420965027,12,1
358917318,433273516,54,1
