project_id,community_id,community_size
242479774,1,148
242581770,7,215
242754476,10,852
242765280,7,215
242776849,6,232
242828875,1,148
242856167,14,11
242923033,0,66
242923372,2,652
242970900,3,170
2430537,13,132
243452117,3,170
24349832,3,170
243538828,1,148
24355992,1,148
243668393,9,46
243808437,4,30
24385451,7,215
244123773,4,30
2441517,3,170
24420506,0,66
244496643,29,134
244514240,0,66
244554606,21,36
24494032,9,46
244958571,2,652
244979294,3,170
24499046,4,30
245388716,4,30
24560307,1,148
245704608,10,852
246133980,7,215
246338488,3,170
24653868,4,30
24693026,9,46
247111689,9,46
24725038,1,148
247399816,1,148
247430773,2,652
24747723,17,788
247587757,7,215
247590545,2,652
2476162,9,46
24776728,8,85
24806180,3,170
2484785,22,529
248537383,1,148
248790367,2,652
248868816,7,215
2489216,4,30
24894902,5,40
249098063,4,30
249152133,2,652
249188235,2,652
249319182,10,852
249466377,24,12
249512698,13,132
24963784,8,85
249722766,7,215
24993138,2,652
249956697,20,40
250110282,3,170
250110372,4,30
250213286,17,788
25026453,19,819
2504175,11,23
250552313,0,66
250652185,7,215
250782700,0,66
251312202,0,66
251420886,2,652
251584398,1,148
2516976,1,148
25174671,20,40
251747948,15,32
25175723,18,234
252325176,16,14
2524488,4,30
252494861,4,30
252522672,0,66
252523575,4,30
252604066,7,215
252649194,1,148
252650176,7,215
252745692,2,652
25287349,27,116
2529486,5,40
25299152,14,11
253103317,8,85
253290187,1,148
25345759,9,46
253614369,1,148
253650720,7,215
25372501,4,30
254116626,2,652
254149837,16,14
25417964,2,652
254351989,1,148
2544305,6,232
254450741,3,170
254578428,11,23
25459400,6,232
254623350,0,66
254774075,1,148
254865575,6,232
254894997,2,652
25494583,2,652
255043026,1,148
255071936,0,66
255086434,3,170
25516648,1,148
255262523,0,66
255546948,9,46
255592249,0,66
255983152,1,148
256061008,5,40
2560988,4,30
256133315,2,652
256256737,4,30
256328151,0,66
2564522,4,30
256534527,16,14
256736474,0,66
256942539,0,66
257044091,4,30
257130655,0,66
257145326,15,32
25719147,2,652
25720744,4,30
257240218,3,170
257240581,3,170
257313499,15,32
257485422,14,11
2575826,3,170
25777459,1,148
25780780,25,23
257933864,15,32
2580768,5,40
2580769,3,170
258271226,4,30
258297672,3,170
258546843,1,148
258556027,5,40
258713958,17,788
25872841,2,652
25881432,6,232
25890500,0,66
258933250,1,148
259281907,0,66
259445878,2,652
25951358,2,652
259542436,17,788
259626767,2,652
259710503,5,40
259777710,0,66
259933623,2,652
26002040,6,232
260167348,0,66
26018608,1,148
2601923,12,84
260236126,2,652
260338399,27,116
260351573,22,529
26038648,17,788
26039547,0,66
2604249,5,40
260452791,2,652
260488959,2,652
2606873,1,148
260749683,1,148
260889387,6,232
260960262,2,652
261032128,31,24
261141187,7,215
261265804,19,819
26126838,9,46
26127968,2,652
261293951,1,148
261541008,2,652
2615616,3,170
26181278,5,40
261895262,10,852
26210598,14,11
262289747,3,170
262521997,2,652
26255337,17,788
26289803,7,215
26290249,2,652
263035471,3,170
26311145,4,30
263165647,2,652
263411323,8,85
263442622,18,234
263463271,4,30
263472353,11,23
263609668,5,40
263701613,27,116
26371893,14,11
263727855,1,148
263752806,18,234
263991304,4,30
264043501,3,170
26426726,3,170
26459635,1,148
264742473,2,652
264818686,29,134
264855617,5,40
2649214,3,170
264999390,3,170
2651432,0,66
265183027,2,652
26521129,0,66
265258032,2,652
265363855,1,148
265444433,18,234
265601040,9,46
265621392,2,652
26562411,3,170
26579900,12,84
265902625,0,66
26610130,28,71
266179818,3,170
26628954,4,30
266444815,34,161
266515876,0,66
26658897,13,132
2669041,2,652
267024149,23,9
267118495,9,46
267161970,2,652
267273319,17,788
26731785,1,148
267324234,1,148
267410733,0,66
267482252,1,148
2675355,5,40
26782461,25,23
26785339,2,652
268163609,1,148
268179753,1,148
268274269,16,14
26827696,5,40
26850443,16,14
268568992,16,14
268591722,5,40
268817515,16,14
268833180,4,30
268936983,0,66
269073533,2,652
269159100,5,40
269177629,2,652
269238359,4,30
26947860,4,30
269560571,1,148
269612753,5,40
26983101,9,46
2700147,11,23
2700159,9,46
27051771,2,652
270591305,3,170
270858421,15,32
27096595,2,652
271140688,7,215
271251138,18,234
271357052,0,66
271409073,5,40
27146054,2,652
2718248,13,132
271913609,10,852
27193779,8,85
272244219,0,66
273084758,5,40
273200471,18,234
273382715,3,170
273550906,7,215
27358084,14,11
273601619,2,652
273741035,1,148
2740148,5,40
274077404,3,170
274116286,7,215
274135349,2,652
2744972,13,132
274705319,7,215
274753366,26,263
274799566,8,85
27483832,2,652
27500243,6,232
275084371,7,215
275100970,2,652
27522241,2,652
27522247,2,652
27522251,2,652
27522271,14,11
27522282,2,652
27522295,13,132
2752522,3,170
275257814,12,84
27546391,4,30
27549019,3,170
275516738,1,148
2755696,15,32
275647768,7,215
275650396,3,170
275707200,16,14
27576132,2,652
275993885,10,852
276025804,3,170
276042304,1,148
276136616,4,30
276189831,14,11
276192114,5,40
276293034,9,46
276293992,9,46
276304668,2,652
276347473,16,14
276535130,11,23
276685482,14,11
276898192,0,66
277186121,1,148
277189053,18,234
27721932,4,30
27729171,0,66
27729880,2,652
27729907,2,652
27729926,4,30
27759161,1,148
277836190,16,14
277837858,1,148
277852028,10,852
27790789,3,170
277923166,2,652
278098612,1,148
278640104,13,132
278745987,10,852
27883327,4,30
27889694,8,85
27890669,1,148
279083788,0,66
279115112,3,170
279134229,0,66
279258716,3,170
27929056,7,215
279376765,2,652
27945817,2,652
27954927,4,30
279553,3,170
279622976,1,148
279678961,2,652
279745783,17,788
27974762,1,148
27994296,3,170
28011464,2,652
280276446,8,85
280356979,0,66
280428986,1,148
2804383,4,30
2804438,3,170
28061676,11,23
280818415,22,529
281550668,9,46
28156794,4,30
281634568,16,14
281870638,0,66
28200583,8,85
282179811,10,852
282229865,8,85
28226810,0,66
28233924,2,652
282339941,3,170
282416261,1,148
282994686,3,170
283046497,10,852
283187,4,30
283187702,0,66
283230219,0,66
28330263,0,66
283325,4,30
283343889,5,40
2835111,8,85
28352089,2,652
28366058,14,11
283817011,3,170
283874375,8,85
284165134,14,11
28449431,4,30
28470446,18,234
284745566,3,170
28478401,0,66
28478420,0,66
284949442,5,40
285320805,0,66
28554304,0,66
285669400,12,84
285864234,2,652
285867319,1,148
286108332,2,652
286301447,0,66
286732086,4,30
286973214,10,852
287010125,2,652
287015918,4,30
28710753,12,84
287193461,2,652
2871998,14,11
287279910,13,132
287336275,32,66
28738447,4,30
287403351,2,652
28750927,3,170
287743349,4,30
28782747,0,66
288082909,7,215
28826653,2,652
288349261,1,148
2883574,1,148
288485773,16,14
288487894,16,14
288677911,0,66
2888818,3,170
28900400,3,170
289034413,2,652
28905625,0,66
289076255,31,24
289243246,1,148
289379729,0,66
289382944,1,148
28951059,3,170
28975929,9,46
28986292,2,652
28992330,4,30
290090784,32,66
290227969,20,40
29028775,8,85
2902935,1,148
290871583,4,30
290899681,1,148
290916665,1,148
29094022,25,23
29102367,4,30
291038744,4,30
291130821,1,148
291153670,3,170
291308731,2,652
291474609,2,652
2915576,0,66
291570,4,30
291675222,22,529
291735249,1,148
29178282,3,170
291960479,2,652
29197565,1,148
292014229,1,148
292053394,3,170
29207621,14,11
29220333,4,30
2923236,11,23
292561501,2,652
29261473,0,66
292834673,0,66
292853702,2,652
29287955,1,148
292888939,7,215
2928944,4,30
2928948,6,232
2929393,5,40
29301872,6,232
2931111,13,132
29312746,11,23
29326047,1,148
29329884,0,66
293399774,1,148
293811116,20,40
293888925,11,23
294129886,0,66
294223530,7,215
294224347,7,215
2944302,12,84
294578325,24,12
294633672,5,40
294958663,24,12
295027737,1,148
295316675,3,170
29533139,0,66
29551708,1,148
295544240,1,148
295598569,3,170
295620416,18,234
295695288,16,14
295774370,26,263
295807341,14,11
295810364,10,852
295885135,4,30
295909370,8,85
296070150,4,30
296235125,2,652
296296855,0,66
296382547,8,85
296405219,0,66
296547184,12,84
296678196,14,11
296778170,6,232
296934024,1,148
296977951,1,148
297347284,0,66
297348383,4,30
29759715,0,66
297728481,7,215
297768162,4,30
297869437,9,46
297975339,4,30
298223290,4,30
298223552,4,30
298328,4,30
298439529,2,652
29845767,2,652
29849956,25,23
298533689,10,852
298565987,16,14
298726683,14,11
298763623,0,66
2988730,4,30
298920362,4,30
2992074,1,148
299220196,1,148
29923817,4,30
299240810,2,652
299276319,0,66
299510783,1,148
299603525,0,66
299907256,2,652
30004263,1,148
300200809,22,529
300290246,0,66
30030073,5,40
30062547,1,148
30071587,9,46
30072532,4,30
300726227,8,85
300752838,13,132
301573344,4,30
301695013,0,66
301727732,1,148
301742,11,23
301794968,2,652
30193977,17,788
30203935,11,23
30216244,0,66
302298095,0,66
302322,5,40
302670797,7,215
30270430,1,148
30272,0,66
302827809,1,148
302982238,0,66
30321994,13,132
303405208,1,148
303703887,26,263
3037278,5,40
303762301,14,11
3037907,4,30
303803422,16,14
30381877,8,85
30383208,7,215
3038937,3,170
30389634,2,652
303940930,1,148
303967701,4,30
30405191,0,66
304146787,24,12
304242794,0,66
3043048,8,85
30434289,3,170
304398999,4,30
304430669,0,66
304432822,0,66
304465394,1,148
30449481,13,132
304537599,2,652
305438763,0,66
305468604,1,148
305498835,3,170
305513242,31,24
305514104,31,24
30553392,4,30
305581149,2,652
30567707,1,148
306009386,1,148
306084295,1,148
3060959,14,11
30618733,3,170
306382967,13,132
30667298,1,148
30676648,4,30
306769011,16,14
30712202,0,66
307213173,15,32
307214458,0,66
3072629,12,84
30753733,9,46
30765938,8,85
307760976,16,14
308027791,1,148
308044189,13,132
3080628,3,170
30824101,5,40
30828052,21,36
308653481,3,170
3087541,2,652
309309464,0,66
30945132,3,170
309512982,3,170
309513886,1,148
30951894,10,852
309689851,10,852
31006158,5,40
310143368,4,30
310217738,1,148
310300394,0,66
310302823,4,30
310611,4,30
310666411,3,170
310873272,2,652
311293512,9,46
311344607,4,30
311682575,1,148
311701406,5,40
31180321,7,215
31185891,2,652
31197250,19,819
31228039,7,215
31261671,3,170
31261793,9,46
312851969,4,30
31288958,2,652
31290528,0,66
313068453,5,40
313091396,4,30
31315021,12,84
31315121,1,148
31323121,5,40
313250436,21,36
313347776,4,30
31339163,3,170
31358787,8,85
313731577,7,215
313801701,0,66
31432573,17,788
314337176,2,652
314384911,4,30
314442029,0,66
314641288,9,46
3148979,11,23
3149948,28,71
31504491,21,36
315538318,2,652
315591279,18,234
315885410,1,148
315928700,19,819
315929658,6,232
315990473,24,12
31619713,2,652
31629751,14,11
316556151,4,30
31663150,0,66
316690542,0,66
316738106,5,40
316761074,4,30
316803297,14,11
3168225,2,652
317173754,15,32
317234849,14,11
31728565,1,148
317655208,7,215
31772468,2,652
317755107,2,652
31792824,5,40
317940258,11,23
3180553,13,132
31806094,2,652
31830551,1,148
318328445,11,23
318476701,9,46
318608950,0,66
318660317,0,66
319035161,0,66
319059109,16,14
319168169,0,66
31927407,8,85
31933589,3,170
319459651,1,148
319463560,8,85
319572121,1,148
319701508,6,232
31976266,4,30
31986253,1,148
3199002,3,170
320135333,4,30
320146230,7,215
320426156,1,148
320542358,1,148
320929718,6,232
32097112,6,232
3211618,0,66
321270638,1,148
32135981,13,132
321386930,16,14
3214406,2,652
32184830,5,40
321853986,8,85
321908167,0,66
32193707,10,852
321938,3,170
321960447,5,40
322028429,1,148
322322404,14,11
322347496,0,66
32235223,0,66
32238354,25,23
32246828,3,170
322947344,19,819
323035550,1,148
323046430,4,30
3232106,9,46
323231688,1,148
323363286,1,148
323389945,0,66
323438715,1,148
32347104,0,66
32363061,1,148
323751403,3,170
3237873,22,529
323830219,6,232
323902156,1,148
324487461,3,170
324647622,0,66
324673283,1,148
324754415,1,148
32500369,1,148
325213317,3,170
325329172,2,652
325329184,2,652
325329228,2,652
325329294,2,652
325329322,2,652
32538871,4,30
325548909,0,66
32559774,1,148
325701502,19,819
325777713,3,170
32579343,1,148
325822007,3,170
326269244,1,148
326652944,1,148
326725339,2,652
326744856,4,30
327089870,2,652
327160294,2,652
327310511,16,14
32741886,14,11
327528642,0,66
327628682,18,234
32769228,7,215
327705279,26,263
32786829,26,263
327874458,2,652
32792022,4,30
32795118,33,185
3280270,28,71
32812675,4,30
328697653,0,66
32873313,0,66
3287453,8,85
328806334,2,652
32887098,1,148
3291848,4,30
329445418,1,148
329451761,12,84
329798491,20,40
330085907,3,170
330211847,1,148
330478792,10,852
330488939,1,148
330590745,4,30
330600696,1,148
330622921,15,32
330802289,2,652
331456036,7,215
33146014,12,84
33157169,8,85
331611849,8,85
331691688,3,170
331725162,2,652
331918284,3,170
33196459,1,148
3320710,1,148
33258973,18,234
332819751,2,652
332845154,0,66
3328856,9,46
333303663,1,148
333356226,8,85
33352201,2,652
333570243,8,85
333867901,5,40
334134772,0,66
33413850,0,66
334164334,15,32
3342055,0,66
334274271,6,232
334274317,6,232
33440467,8,85
33456236,1,148
334585300,0,66
335164964,1,148
335342,6,232
33539450,3,170
335671865,1,148
335786381,3,170
335831903,12,84
335846210,8,85
335983019,1,148
335991315,3,170
336150764,17,788
336170831,3,170
336256257,5,40
336298167,13,132
336431585,1,148
336739753,1,148
3370128,4,30
337259586,1,148
33745913,4,30
33753632,3,170
337713340,1,148
337897840,0,66
337986406,12,84
338025227,0,66
33816473,4,30
338169115,0,66
338307278,16,14
33832372,1,148
338640454,1,148
338771983,3,170
33880218,3,170
33880730,12,84
33881440,7,215
33881870,6,232
33884891,3,170
339098424,14,11
339348284,7,215
33994380,2,652
339993112,23,9
339993533,2,652
340038528,11,23
34007506,4,30
3402186,0,66
34039690,13,132
340449391,6,232
3407114,4,30
34083887,0,66
34087729,3,170
340996636,12,84
34117853,11,23
341316058,7,215
341322737,3,170
341374920,5,40
34138622,3,170
34139230,0,66
341429644,3,170
341497177,8,85
341523730,0,66
341631350,5,40
341636094,8,85
342006158,0,66
342249231,33,185
342551701,0,66
34262857,8,85
343068432,1,148
343191804,0,66
343208836,0,66
3432266,4,30
343429164,10,852
34351530,12,84
343576900,11,23
34363047,0,66
343648351,20,40
343668846,10,852
343853530,8,85
343883550,4,30
34391331,0,66
34406933,16,14
34414315,8,85
34416282,3,170
34428627,1,148
344411200,3,170
344711168,2,652
344893038,2,652
34527204,1,148
345321678,15,32
34533675,3,170
345431021,6,232
345619662,16,14
34562183,3,170
345802860,16,14
345847364,2,652
346005187,2,652
346109201,7,215
346151858,1,148
346315576,5,40
346425226,14,11
34655771,13,132
346561418,1,148
346829005,6,232
34685800,4,30
346904112,5,40
346907737,0,66
34691715,6,232
346976717,20,40
3470471,2,652
34705315,0,66
347111615,4,30
347171555,2,652
347277349,1,148
34839383,3,170
348444625,14,11
34844615,28,71
34852158,1,148
348789764,5,40
348845583,2,652
348845617,2,652
348845699,3,170
348871706,5,40
348897374,15,32
34905043,19,819
349172057,3,170
34921116,0,66
349241,13,132
34933072,2,652
349424951,4,30
349570194,1,148
349627612,10,852
349707098,6,232
349752717,1,148
350416584,0,66
35051820,25,23
350606794,1,148
350645373,11,23
350747449,6,232
35100117,13,132
351019317,29,134
351130822,2,652
35120039,2,652
351353365,2,652
35144191,3,170
351503108,11,23
351806852,10,852
351978195,1,148
35197979,8,85
35228936,9,46
352436122,10,852
352804165,7,215
352933986,5,40
353335347,1,148
35339348,10,852
353523898,0,66
3535411,10,852
353791258,31,24
353886007,3,170
354080507,6,232
354090893,6,232
354094562,6,232
354123935,6,232
354125784,6,232
354126484,6,232
354129853,6,232
354136133,6,232
354191236,2,652
35437397,4,30
354375556,10,852
35440404,8,85
3544424,14,11
354899090,6,232
355015152,6,232
355027797,6,232
355029829,6,232
355030559,6,232
355032495,6,232
355033263,6,232
355035157,6,232
355197173,0,66
355253165,2,652
35529429,2,652
355307023,3,170
355636760,2,652
35566048,1,148
356003512,24,12
356069432,3,170
356362815,1,148
356756,22,529
35697158,3,170
35697461,4,30
35697550,13,132
35698342,4,30
35698408,4,30
35699223,4,30
35699660,4,30
35699831,3,170
35700771,3,170
35701030,4,30
357107303,2,652
35718616,3,170
35726310,8,85
357284448,1,148
357287236,24,12
357290698,6,232
357378270,6,232
357462016,0,66
357494593,11,23
357510578,6,232
357524436,15,32
357558544,9,46
357684878,4,30
357707809,1,148
357720135,6,232
357723952,6,232
357728969,0,66
357794679,6,232
357936578,16,14
358067277,10,852
35810174,25,23
358201880,0,66
35823699,2,652
35852087,27,116
358735095,6,232
35890081,13,132
358917250,1,148
358917318,1,148
358925208,11,23
35894511,1,148
35897457,4,30
35900688,3,170
359168968,2,652
359199097,1,148
359341902,1,148
359494116,20,40
35958325,4,30
359607103,0,66
359757315,4,30
359757377,20,40
359780596,1,148
359812205,16,14
359952601,11,23
359965651,6,232
360264486,21,36
3604157,4,30
360436551,17,788
360462210,3,170
3604630,7,215
36046479,1,148
360521076,10,852
360639607,5,40
360734598,0,66
360735059,2,652
360961757,19,819
360998824,2,652
361383146,9,46
36161366,4,30
361767999,2,652
361877033,12,84
362068489,3,170
362220956,6,232
362276910,6,232
362404999,3,170
362529558,2,652
3626075,4,30
36267369,28,71
362712307,3,170
363150,3,170
363191223,12,84
363245888,1,148
363341351,6,232
36377339,0,66
363801746,1,148
363917569,4,30
363920445,2,652
364003912,6,232
36404681,13,132
364189600,20,40
364195857,6,232
36439741,15,32
36444640,2,652
364534653,6,232
364602128,1,148
364712598,6,232
364741693,2,652
364992209,13,132
365005377,0,66
36502,11,23
365099290,20,40
365244061,5,40
365367675,3,170
36552873,2,652
3655872,14,11
365818754,6,232
366186609,6,232
366300218,2,652
3664596,11,23
36653430,2,652
36654353,0,66
366767099,6,232
366922019,20,40
367032142,1,148
367077563,5,40
367261349,1,148
367361729,2,652
367429065,2,652
36747447,1,148
367668551,1,148
36778364,0,66
367869181,0,66
3678731,8,85
368135119,20,40
36817457,19,819
368257515,0,66
368282919,11,23
36835663,0,66
368395082,6,232
368565094,7,215
368626599,1,148
368683828,2,652
36883823,8,85
36891867,14,11
3689718,13,132
369486739,8,85
369588765,3,170
36960321,14,11
369656460,1,148
369765180,11,23
3698588,7,215
370007792,14,11
370488914,12,84
370644553,2,652
370668507,10,852
371068214,2,652
371468,5,40
371660676,1,148
37171746,2,652
37198116,13,132
372172254,1,148
372511564,1,148
372536503,0,66
372536760,0,66
372560122,19,819
372609963,0,66
372630017,0,66
372675120,19,819
37282287,19,819
37285717,3,170
37290652,1,148
37290678,1,148
37308208,0,66
373163805,10,852
37326770,2,652
373307571,6,232
373315216,6,232
37334619,14,11
37346186,0,66
373697868,6,232
373800628,3,170
373940169,4,30
37440338,7,215
374436184,9,46
37445421,0,66
374544800,0,66
374765810,0,66
374846113,7,215
374876908,6,232
37489525,12,84
374927,12,84
374992541,5,40
375027048,9,46
375032116,11,23
37510432,2,652
375265367,2,652
375499480,2,652
375543829,6,232
37560288,2,652
375724253,1,148
375736511,3,170
375842397,1,148
375962860,3,170
376093508,6,232
376172960,0,66
37631091,13,132
376951839,2,652
377755619,2,652
377881607,3,170
37796696,13,132
378182560,24,12
3786237,4,30
378817967,2,652
3788366,33,185
379008980,5,40
37900915,27,116
379174547,12,84
379201052,9,46
379865325,7,215
379939977,0,66
379969359,26,263
380305028,12,84
380944275,1,148
380971085,4,30
3811518,16,14
381428400,18,234
381455151,10,852
381500711,2,652
38153503,6,232
381666251,13,132
381967785,22,529
38279457,3,170
38279790,3,170
382800841,9,46
383020697,1,148
38307428,1,148
383185912,2,652
38329989,11,23
383428435,2,652
383482440,0,66
383530539,4,30
383707539,22,529
38373338,0,66
383855027,6,232
383875967,6,232
384131047,4,30
384132842,5,40
384191524,10,852
384403174,1,148
38451868,0,66
38488726,4,30
38505249,27,116
385183546,2,652
38525117,12,84
385356389,0,66
385426741,10,852
385554672,3,170
385634291,2,652
385658067,0,66
385693693,7,215
385694529,7,215
38581626,0,66
386053978,3,170
386095335,6,232
38617,5,40
386788697,2,652
387065774,4,30
387157909,1,148
38744670,11,23
387486196,4,30
387486323,4,30
387547755,0,66
387598861,0,66
3877327,2,652
387876243,6,232
38800748,2,652
388015125,6,232
388225543,12,84
388268970,0,66
38829639,3,170
388840211,2,652
388880322,6,232
388881093,1,148
388883534,6,232
388884666,6,232
388885253,6,232
388936696,6,232
388946490,8,85
389256017,1,148
389390208,19,819
3894929,4,30
38973038,5,40
389745284,12,84
390240657,32,66
390324364,13,132
39038086,0,66
390505378,3,170
390536799,5,40
39062978,4,30
39063076,7,215
39107211,10,852
39111193,8,85
3911430,0,66
391153869,3,170
39144867,3,170
39176169,1,148
392292114,17,788
39265047,10,852
392714630,3,170
392728007,2,652
39283837,3,170
39285768,0,66
392918204,6,232
393094567,2,652
393159516,10,852
393235957,1,148
393288578,2,652
393499763,14,11
393562005,0,66
39398382,2,652
394028369,7,215
39443258,19,819
394498711,11,23
394523815,3,170
39464018,3,170
39468142,18,234
394754122,7,215
394789638,0,66
394929332,10,852
39519916,2,652
395260989,2,652
39527318,1,148
3954884,3,170
3955647,4,30
395696124,1,148
39573021,13,132
395733062,0,66
395893003,7,215
39592840,30,25
39595126,9,46
396684289,0,66
396856161,2,652
396867188,4,30
39720886,25,23
39759972,12,84
397776424,10,852
397826175,2,652
397996130,9,46
398105002,5,40
398164186,2,652
39816691,7,215
398251321,0,66
398329217,9,46
39840932,17,788
39842065,12,84
398732697,0,66
39874513,2,652
39907649,2,652
399244124,11,23
39945883,4,30
399925381,2,652
400147654,16,14
40029196,22,529
400492523,1,148
400786610,4,30
401531966,0,66
4015965,19,819
401599965,0,66
401621478,3,170
401850253,1,148
40200644,3,170
402021456,3,170
40210247,11,23
402121073,4,30
40219422,2,652
40276274,13,132
402945349,7,215
403020531,15,32
40306512,0,66
403248238,1,148
403331298,14,11
403351442,1,148
403449752,10,852
40345658,1,148
40355094,7,215
403691920,15,32
403744638,18,234
403880807,2,652
40395126,24,12
404086694,3,170
404143034,14,11
404144554,6,232
404194456,8,85
4044891,26,263
404607321,2,652
40518025,24,12
40539602,0,66
405898839,3,170
405937971,18,234
40620773,7,215
40667593,26,263
406681532,3,170
4067434,12,84
4069172,10,852
406919684,8,85
406999479,2,652
407142976,0,66
407242578,1,148
407294153,2,652
40736127,12,84
40741114,0,66
407468498,11,23
40781628,25,23
407831273,0,66
408387870,3,170
4084908,26,263
408582115,6,232
408656417,7,215
408725643,5,40
408822193,1,148
408996775,7,215
409279159,1,148
409296208,8,85
409307855,1,148
409370186,20,40
409388445,2,652
409392206,8,85
409505495,4,30
409565500,16,14
409808684,15,32
409814339,11,23
409876755,1,148
410009823,9,46
410139456,11,23
410442633,0,66
41058054,7,215
410716689,3,170
410766005,1,148
411125610,0,66
411261949,0,66
411318591,1,148
411442387,10,852
411502985,20,40
411527414,17,788
41175020,0,66
41179827,29,134
411979983,19,819
412102330,2,652
412132838,10,852
412240914,1,148
412264930,0,66
412357715,0,66
412395318,1,148
41242592,5,40
412586952,0,66
4128353,8,85
413071565,0,66
41317079,11,23
413389267,24,12
41349039,14,11
413873228,15,32
414013547,6,232
41420773,3,170
414314563,2,652
414369883,4,30
414399712,11,23
414411552,3,170
414487414,4,30
414515727,16,14
414613150,0,66
414633085,3,170
41473746,16,14
414909619,5,40
415117331,9,46
415174355,4,30
415573763,20,40
415741642,0,66
415771369,2,652
415776566,1,148
415895268,0,66
416051323,8,85
416091141,8,85
416141899,2,652
416144775,0,66
416231913,2,652
416232706,20,40
416232973,20,40
416307049,4,30
416315721,0,66
41632796,2,652
416356262,25,23
4164482,7,215
41659639,1,148
41681600,1,148
417011402,2,652
417132124,6,232
417630672,0,66
417633116,0,66
41767943,0,66
417731747,9,46
41824974,11,23
418276612,9,46
418433841,1,148
41881575,2,652
418902234,1,148
419088860,16,14
4192593,7,215
41943138,5,40
41952293,8,85
419571031,11,23
41964498,2,652
41969076,3,170
419705751,5,40
41986369,2,652
41986662,2,652
420026145,6,232
420067157,4,30
420110427,8,85
420582125,1,148
420777439,1,148
42078666,4,30
420838357,23,9
420854474,23,9
420965027,1,148
421101922,2,652
42149336,4,30
42155092,12,84
421609857,13,132
421704236,6,232
421774239,5,40
422205507,23,9
422359641,2,652
42237038,1,148
422379561,7,215
42244830,12,84
422455952,2,652
422821402,2,652
4228808,4,30
42300713,3,170
42304749,9,46
423543171,8,85
423691236,12,84
423712737,15,32
423828713,11,23
423907006,2,652
423942690,3,170
423955808,7,215
42406144,24,12
42408804,2,652
424470669,23,9
42479602,1,148
424898549,18,234
42494717,3,170
4253330,3,170
425358390,8,85
4254325,5,40
4254334,5,40
4254338,5,40
425833530,5,40
42610470,7,215
42652543,0,66
426543151,0,66
426559977,6,232
426669980,0,66
426758144,3,170
42679047,4,30
42680391,0,66
4268140,2,652
42685794,1,148
426969608,7,215
426986055,0,66
427247481,3,170
42728217,0,66
427493431,0,66
42763345,11,23
427714336,34,161
427717011,15,32
428231308,0,66
428744086,2,652
42875585,3,170
428931480,23,9
42895929,0,66
429017214,18,234
429043408,5,40
429115636,1,148
429180442,6,232
429236908,24,12
429258530,3,170
429337233,4,30
429630067,7,215
429687384,3,170
4298283,3,170
430286090,6,232
430398283,7,215
430633055,13,132
430756925,0,66
4307702,0,66
431078731,3,170
43111018,2,652
431214669,9,46
43135716,0,66
431388952,0,66
431665427,18,234
431747333,4,30
431885704,0,66
43192623,1,148
43225113,2,652
432838863,1,148
432844875,10,852
432887132,23,9
432922260,23,9
433101168,11,23
433198567,3,170
433213085,0,66
433273516,1,148
433653701,0,66
43372634,4,30
433738623,0,66
433759186,8,85
433773425,3,170
433805355,10,852
4339479,28,71
434218673,20,40
43431363,4,30
43441403,7,215
434434408,0,66
434708679,27,116
434827479,21,36
434919155,2,652
435375021,8,85
435468683,16,14
4354801,4,30
43560507,4,30
435908560,4,30
435955533,2,652
436025393,10,852
436088903,3,170
436236826,0,66
436282917,5,40
436297183,12,84
436466520,0,66
436474538,11,23
43648562,3,170
436520237,9,46
436536364,0,66
436551874,17,788
436599976,2,652
436664109,1,148
436912897,3,170
43701787,28,71
43723161,32,66
437485701,10,852
437782928,15,32
437808595,4,30
437879921,8,85
437944910,6,232
438001215,0,66
438013940,7,215
438056248,11,23
438096425,6,232
438112499,2,652
438175733,5,40
438203376,23,9
438391791,7,215
438414171,2,652
438419937,15,32
438518303,2,652
438625184,1,148
438707344,0,66
439011383,0,66
439055966,7,215
439124081,5,40
439140560,25,23
439232298,17,788
439278330,13,132
439348478,10,852
439728561,1,148
43973779,31,24
43976244,6,232
43977215,11,23
43997752,9,46
440262866,8,85
440289940,6,232
440310078,3,170
440338104,1,148
440346630,14,11
440385562,6,232
440548397,2,652
440582814,6,232
4407129,0,66
440807399,8,85
440858794,6,232
440884432,12,84
440909617,27,116
441206783,6,232
441299511,1,148
441658598,8,85
442405131,3,170
442430,5,40
442441672,17,788
442441933,1,148
442716595,0,66
443226474,1,148
443233186,23,9
4433540,3,170
443730909,2,652
443772950,27,116
443833295,4,30
443997241,9,46
444308997,3,170
444345682,1,148
444403283,3,170
444784633,9,46
444867182,15,32
44498957,2,652
44518776,3,170
445340244,4,30
445376431,5,40
445423122,3,170
445431783,2,652
445557289,6,232
445569784,7,215
445627498,2,652
44611390,4,30
446314577,11,23
4463453,1,148
446567175,1,148
446597121,14,11
44662669,0,66
44667904,0,66
446687759,0,66
446812177,3,170
446937385,11,23
44702033,6,232
447060287,1,148
447103949,1,148
447154263,0,66
447225444,14,11
44733039,7,215
447544746,2,652
44781140,11,23
448111235,3,170
448141955,27,116
448362311,4,30
44838949,12,84
449091292,1,148
449206656,2,652
44921781,0,66
449438333,7,215
449643557,4,30
449657737,3,170
449924556,19,819
450019595,14,11
450105602,5,40
450183621,8,85
450439333,18,234
450466230,13,132
450602159,3,170
45115389,28,71
451254817,1,148
451415113,0,66
451511457,6,232
